names,GK vs. WKY
Cops7a_Commd3,-1.7956324
Rpl30_Las1l,-1.7956324
Ift88_Cluap1,-1.7956324
Incenp_Bub1b,-1.7956324
Arid2_Actl6b,-1.7956324
Yy1_Mbtd1,-1.7956324
Fn1_Fgg,-1.7956324
Sptlc1_Shmt1,-1.7956324
Sptssa_Kdsr,-1.7956324
Prkcsh_Hsp90b1,-1.7956324
Ttc37_Hbs1l,-1.7956324
Mrps7_Chchd1,-1.7956324
Rrm1_Pola2,-1.7956324
Psmc1_Fbxl7,-1.7956324
Taok1_Map2k6,-1.7956324
Nt5c3b_Dtymk,-1.7956324
Pfdn4_Pfdn1,-1.7956324
Irak2_Il1b,-1.7956324
Traf6_Ikbkb,-1.7956324
Angptl8_Angptl4,-1.7956324
Sf3b3_Sf3a2,-1.7956324
Grin2b_Grik1,-1.7956324
Nup98_Hikeshi,-1.7956324
Orc1_Atr,-1.7956324
Mrpl4_Dap3,-1.7956324
Mapk1_Arrb1,-1.7956324
Gngt1_Gnb4,-1.7956324
Mthfr_Mat1a,-1.7956324
Nfkbia_Myc,-1.7956324
Traf2_Map2k3,-1.7956324
Plrg1_Cwc22,-1.7956324
Snrpd1_Snrpa1,-1.7956324
Nphs1_Grb2,-1.7956324
Xpot_RGD1306195,-1.7956324
Snrpb_Sf3b2,-1.7956324
Snrpb2_Cdc5l,-1.7956324
Snrpd2_Ncbp1,-1.7956324
Rpl19_Eri1,-1.7956324
Rapgef4_Kcnj11,-1.7956324
Ube2u_Uba3,-1.7956324
Tnp2_Prm3,-1.7956324
Mvd_Idi1,-1.7956324
Dspp_Dmp1,-1.7956324
Traf3_Irak4,-1.7956324
Mpst_Ldhc,-1.7956324
Psme1_Psma4,-1.7956324
Bard1_Atr,-1.7956324
Hspa9_Dnaja3,-1.7956324
RT1-Db1_Cd3d,-1.7956324
Uqcrfs1_Sdhd,-1.7956324
Nos1ap_Ajuba,-1.7956324
Lum_Chst1,-1.7956324
Tlr4_Irak4,-1.7956324
Phyh_Hacl1,-1.7956324
Ntrk3_Bdnf,-1.7956324
Plk3_Ksr1,-1.7956324
Lyn_Khdrbs1,-1.7956324
Psen1_Kcnip3,-1.7956324
Pax6_Dach1,-1.7956324
Xrn1_Skiv2l,-1.7956324
Vdac2_Tspo,-1.7956324
Pole2_Palb2,-1.7956324
Peli1_Irak4,-1.7956324
Lpl_Dgkb,-1.7956324
Supt16h_Chd8,-1.7956324
Enpp3_Acp1,-1.7956324
Prkaca_Itpr2,-1.7956324
Psma2_Orc1,-1.7956324
Psmd7_Psmb10,-1.7956324
Sgk3_Foxo3,-1.7956324
Pmpcb_Phb2,-1.7956324
Smad9_Acvr2b,-1.7956324
Nup160_Ddx20,-1.7956324
Il18_Casp4,-1.7956324
Ndst1_Gpc6,-1.7956324
Ube2c_Mad2l1,-1.7956324
Nupl2_Hspa2,-1.7956324
Med17_Med12,-1.7956324
Nup88_Nup62,-1.7956324
Thsd7a_Adamts16,-1.7956324
Mmp10_Cep295nl,-1.7956324
Apoh_Apoa2,-1.7956324
Orc4_Orc1,-1.7956324
Uqcrc2_Suclg1,-1.7956324
Tln2_Itgb6,-1.7956324
Mtor_Akt3,-1.7956324
Idua_Arsb,-1.7956324
Pnlip_Dgat1,-1.7956324
Psmc5_Psmb5,-1.7956324
Igf1_Fgf2,-1.7956324
Top3a_Kxd1,-1.7956324
Wdr18_Eif6,-1.7956324
Nme1_Dtymk,-1.7956324
Pyy_Ppy,-1.8065814
Top3a_Pold4,-1.8065814
Mmp14_Dcn,-1.8065814
Me1_Cs,-1.8065814
Mthfd2_Amt,-1.8065814
Hexa_Chit1,-1.8065814
Cstf1_Brca1,-1.8065814
Nog_Chrd,-1.8065814
Cenpa_Cdca8,-1.8065814
Tuba4a_Chmp6,-1.8065814
Thrb_Ncoa2,-1.8065814
Wdr59_Mios,-1.8065814
Vwf_Fn1,-1.8065814
Mrpl35_Malsu1,-1.8065814
Psmc6_Gtse1,-1.8065814
Lpcat4_Cds2,-1.8065814
Pes1_Mrto4,-1.8065814
Supt16h_Smarca5,-1.8065814
Scn5a_Calm1,-1.8065814
Eif4ebp1_Akt1,-1.8065814
Stx5_Gosr1,-1.8065814
Xrcc3_Pold4,-1.8065814
Eif3h_Eif2s1,-1.8065814
Tomm7_Tomm40,-1.8065814
Nefl_Kif5c,-1.8065814
Kcnj8_Kcnj11,-1.8065814
Rbm25_Prpf39,-1.8065814
Itpka_Inppl1,-1.8065814
Uqcrc2_Ndufs8,-1.8065814
Kmt2a_Ep300,-1.8065814
Srebf1_Hnf4a,-1.8065814
Ube2d1_Anapc10,-1.8065814
Ube2d1_Dcun1d2,-1.8065814
Mrps14_Mrpl39,-1.8065814
Rps4x_Eef1g,-1.8065814
Tpr_Snrpf,-1.8065814
Dpysl3_Crmp1,-1.8065814
Nudt2_Itpa,-1.8065814
Snrpd1_Nup58,-1.8065814
Xpc_Parp1,-1.8065814
Snrpb2_Sf3b4,-1.8065814
Psmc2_Psma6,-1.8065814
Skp1_Psmd12,-1.8065814
Cyp2e1_Cyp2c7,-1.8065814
Nop58_Ngdn,-1.8065814
Mmp9_Efnb3,-1.8065814
Rfc3_Mad2l1,-1.8065814
Cyp4a8_Cyp2j10,-1.8065814
Hspa4_Dnajb11,-1.8065814
Rgs4_Rgs17,-1.8065814
Mrps14_Mrpl27,-1.8065814
Cul4b_Cops4,-1.8065814
Ndufb5_Ndufb11,-1.8065814
Wrap53_Ppp6c,-1.8065814
Grm5_Grm1,-1.8065814
Mrps23_Chchd1,-1.8065814
Rgs3_Gnai2,-1.8065814
Psme1_Psma6,-1.8065814
Ptk2b_Egfr,-1.8065814
Cct2_Bbs9,-1.8065814
Npvf_Gnrh1,-1.8065814
Stat4_Irf9,-1.8065814
Mpp6_Exosc9,-1.8065814
Suclg1_Hmgcl,-1.8065814
Psmc5_Fbxl7,-1.8065814
Ran_Pom121,-1.8065814
Sod2_Mrpl2,-1.8065814
Cbs_Ahcyl1,-1.8065814
Smad3_Ar,-1.8065814
Tomm22_Timm22,-1.8065814
Ngf_Kidins220,-1.8065814
Mrps27_Mrpl58,-1.8065814
Rpf2_Grwd1,-1.8065814
Stat5a_Lyn,-1.8065814
Tpm4_Tnnt1,-1.8065814
E2f5_Cdkn1b,-1.8065814
Syt1_Apba1,-1.8065814
Khsrp_Drosha,-1.8065814
Ubxn6_Nsfl1c,-1.8065814
Pou1f1_Ghrhr,-1.8065814
Rpa1_Atr,-1.8065814
Grin2b_Gria1,-1.8065814
Rab8a_Dennd1c,-1.8065814
Nsun2_Mrto4,-1.8065814
Lamc2_Itgb6,-1.8065814
Lamc2_Hgf,-1.8065814
Lsm7_Lsm3,-1.8065814
Matr3_Hnrnpr,-1.8065814
Grin3b_Grik5,-1.8065814
Dync1li2_Capza1,-1.8065814
Usp18_Rsad2,-1.8065814
Lamb1_Lama1,-1.8065814
Ocrl_Ap4b1,-1.8065814
Aldh3a2_Adh7,-1.8065814
Tubb3_Cc2d1b,-1.8065814
Gtf2h5_Ercc3,-1.8065814
Wbp4_Sf3b1,-1.8065814
Aldh7a1_Adh7,-1.8065814
Thoc5_Nxf1,-1.8065814
Smc1b_Espl1,-1.8065814
Msh2_Mcm2,-1.8065814
Sdad1_Lsg1,-1.8065814
Tuba4a_Sag,-1.8175304
Src_Itgb6,-1.8175304
Hdac2_Brpf1,-1.8175304
Ppfia2_Lin7b,-1.8175304
Psmd12_Mapk6,-1.8175304
Rrp15_Nifk,-1.8175304
Supt6h_Polr2j,-1.8175304
Dhx38_Cwc15,-1.8175304
Shank2_Cttn,-1.8175304
Jak3_Grb2,-1.8175304
Vta1_Vps4a,-1.8175304
Nup210_Gckr,-1.8175304
Sos1_Mapk1,-1.8175304
Pik3c2b_Inppl1,-1.8175304
Rps3_Rpl27,-1.8175304
Gstt1_Gstm2,-1.8175304
Shank2_Dlgap2,-1.8175304
Mrpl40_Mrpl30,-1.8175304
Cltc_Arrb2,-1.8175304
Wdr18_Rpl39l,-1.8175304
Fgb_C9,-1.8175304
Ralbp1_Arf6,-1.8175304
Map4k1_Grb2,-1.8175304
Prc1_Knstrn,-1.8175304
Sec13_Nup50,-1.8175304
Nup205_Hspa4,-1.8175304
Stx1b_Napa,-1.8175304
Mrpl46_Mrpl22,-1.8175304
Mrpl46_Mrpl20,-1.8175304
Srd5a1_Akr1c3,-1.8175304
Ran_Nup88,-1.8175304
Tp53_Psme2,-1.8175304
Fgfr4_Fgf22,-1.8175304
Fgfr4_Fgf20,-1.8175304
Fh_Cs,-1.8175304
Il15_Csf2,-1.8175304
Atp1b2_Atp1a4,-1.8175304
Pias2_Park7,-1.8175304
Tfr2_Bmp6,-1.8175304
Rce1_Fnta,-1.8175304
Psmc6_Nf1,-1.8175304
Cdh1_Casp3,-1.8175304
Tp53_Hdac2,-1.8175304
Ppp3ca_Ppp1ca,-1.8175304
Snrpd2_Nup93,-1.8175304
Snrpd2_Nup54,-1.8175304
Chrnd_Chrna4,-1.8175304
Tax1bp3_Klhl22,-1.8175304
Nf2_Amotl2,-1.8175304
Nelfe_Ncbp1,-1.8175304
Tardbp_Chchd10,-1.8175304
Snrpd1_Prpf4,-1.8175304
Stxbp2_Nudt8,-1.8175304
Tnks1bp1_Cnot9,-1.8175304
Snrpb_Rbm8a,-1.8175304
Snrpb_Rae1,-1.8175304
Ptbp1_Pcbp2,-1.8175304
Rbpj_Ptf1a,-1.8175304
Mrpl30_Mrpl2,-1.8175304
Cyp4f1_Cyp2j10,-1.8175304
Scly_Nfu1,-1.8175304
P4ha2_Col3a1,-1.8175304
Hsp90ab1_Dync1h1,-1.8175304
Uqcrfs1_Ndufa4,-1.8175304
Egfr_Btc,-1.8175304
Rab3gap2_Gdi2,-1.8175304
P4ha3_Col18a1,-1.8175304
Mrps23_Mrpl28,-1.8175304
Ndufs3_Ndufa4,-1.8175304
Spn_Ezr,-1.8175304
Rpl18a_Nol9,-1.8175304
Ttk_Aurkb,-1.8175304
Nup62_Hspa5,-1.8175304
Rbbp5_Ddb2,-1.8175304
Prkca_Elavl1,-1.8175304
Adamtsl1_Adamts16,-1.8175304
Rfc4_Atad5,-1.8175304
Vcl_Fn1,-1.8175304
Tfe3_Mitf,-1.8175304
Uso1_Bet1l,-1.8175304
Dysf_Cav3,-1.8175304
Tlr4_Rela,-1.8175304
Mrps30_Mrps11,-1.8175304
Snai1_Hdac2,-1.8175304
Serpinf2_Plg,-1.8175304
Lrp5_Dkk3,-1.8175304
Ppp2ca_Mapk1,-1.8175304
Aldh9a1_Aldh3a2,-1.8175304
Taf3_Ndufs3,-1.8175304
Myl12a_Myh14,-1.8175304
Psma6_Gli2,-1.8175304
Myo6_Cacng4,-1.8175304
Dcun1d2_Cul1,-1.8175304
Ddx55_Cebpz,-1.8175304
Gpc2_Dcn,-1.8175304
Flt4_Angpt1,-1.8175304
Polr2g_Nelfe,-1.8175304
Tomm22_Timm21,-1.8175304
Ruvbl2_Actr6,-1.8175304
Vamp3_Napa,-1.8175304
Cox6a2_Cox4i2,-1.8175304
Wbp4_Snrpb,-1.8175304
Wdr5_Kat2a,-1.8175304
Orc1_Gmnn,-1.8175304
Tdo2_Haao,-1.8175304
Ptpn6_Grb2,-1.8175304
Syk_Shc2,-1.8175304
Psma6_Map3k14,-1.8175304
Sesn3_Atp6v0e2,-1.8175304
Rpap2_Polr2f,-1.8175304
Utrn_Dtnb,-1.8175304
Depdc1_Aspm,-1.8175304
Muc5b_B3gnt5,-1.8175304
Txnl4b_Snrnp200,-1.8175304
Dnmt3b_Ahcyl1,-1.8175304
Racgap1_Anln,-1.8175304
Txnrd1_Kyat1,-1.8175304
Rbbp5_Paxip1,-1.8175304
Idh3a_Asl,-1.8175304
Rbm22_Cwc15,-1.8175304
Pip5k1b_Pi4k2a,-1.8175304
Polr2d_Med31,-1.8175304
Shc2_Insr,-1.8175304
Meaf6_Hdac1,-1.8175304
Pkmyt1_Cdc20,-1.8175304
Pklr_Pfkl,-1.8175304
Tinf2_Ankrd28,-1.8284793
Prkcd_Elavl1,-1.8284793
Mlycd_Acat2,-1.8284793
Ep300_Ctbp2,-1.8284793
Polr2b_Gtf2f1,-1.8284793
Mrpl54_Mrpl46,-1.8284793
Ndufs4_Ndufa8,-1.8284793
Kifc1_Aspm,-1.8284793
Rfc5_Chtf18,-1.8284793
Nup88_Cpsf2,-1.8284793
Gclm_Anpep,-1.8284793
Rasgrp3_Nras,-1.8284793
Cops7b_Commd3,-1.8284793
Gclc_Agxt2,-1.8284793
Pdcd11_Ddx55,-1.8284793
Rps15_Rpl26,-1.8284793
Rapgef4_Rap1a,-1.8284793
Mrpl28_Chchd1,-1.8284793
Prim2_Pold3,-1.8284793
Gdi2_Dennd1c,-1.8284793
Rasa1_Epha7,-1.8284793
Ppard_Ncor2,-1.8284793
Trdmt1_Dnmt1,-1.8284793
Snrpd2_Sf3a2,-1.8284793
Snrpf_Sart1,-1.8284793
Mrps11_Aurkaip1,-1.8284793
Atp1a3_Abcb9,-1.8284793
Maob_Aldh3a2,-1.8284793
Fgfr4_Fgf17,-1.8284793
Kdm1a_Hmg20b,-1.8284793
Olfm1_Gria4,-1.8284793
Tab3_Ripk2,-1.8284793
Vhl_Ube2i,-1.8284793
Snrpd2_Snrpb,-1.8284793
Snrpd2_Nup62,-1.8284793
Eif4a2_Cnot9,-1.8284793
Wdr82_Setd1b,-1.8284793
Rgs19_Rgs14,-1.8284793
Pold1_Dscc1,-1.8284793
Cfp_Adamts16,-1.8284793
Nfkb2_Myd88,-1.8284793
Cwc25_Cdc5l,-1.8284793
Tada3_Supt3h,-1.8284793
Uck2_Entpd1,-1.8284793
Shank2_Dlg4,-1.8284793
Fgfbp1_Fgf3,-1.8284793
Psmc5_Map3k14,-1.8284793
Ndufb7_Ndufa4,-1.8284793
Skp1_Fbxl15,-1.8284793
Hdc_Hal,-1.8284793
Psmc6_Psmb4,-1.8284793
Yaf2_L3mbtl2,-1.8284793
Erbb4_Cbl,-1.8284793
Pik3cd_Fgfr1,-1.8284793
Wnk2_Scnn1b,-1.8284793
Snrpa1_Hars2,-1.8284793
Slbp_Nup35,-1.8284793
Serpina1_Bet1,-1.8284793
Tex10_Senp3,-1.8284793
Psmd13_Nfkb2,-1.8284793
Med30_Med28,-1.8284793
Sf3a2_Plrg1,-1.8284793
Utp20_Imp4,-1.8284793
Slc11a2_Cybrd1,-1.8284793
Slc27a5_Acox2,-1.8284793
Dcaf10_Cops8,-1.8284793
Ncbp1_Eif4a3,-1.8284793
Eftud2_Aqr,-1.8284793
Rad52_Atad5,-1.8284793
Nt5e_Dtymk,-1.8284793
Rad52_Paxip1,-1.8284793
Xab2_Bud31,-1.8284793
Traf6_Irf5,-1.8284793
Ripk1_Map2k3,-1.8284793
N6amt1_Gspt2,-1.8284793
Rfc4_Palb2,-1.8284793
Sin3a_Ctcf,-1.8284793
Rras_Rasa2,-1.8284793
Sf3b3_Ccdc97,-1.8284793
P4ha1_Col9a3,-1.8284793
Nudt7_Nudt12,-1.8284793
Sell_Madcam1,-1.8284793
Tp53inp1_Tp53,-1.8284793
Sgo1_Bub1b,-1.8284793
Snrpd1_Aqr,-1.8284793
Psme1_Psmd12,-1.8284793
Dennd2a_Chm,-1.8284793
Ripk2_Birc3,-1.8284793
Gps1_Cops8,-1.8284793
Smox_Aldh3a2,-1.8284793
Sap30_Ncor2,-1.8284793
Gpd1l_Gnpat,-1.8284793
Usp44_Cdc20,-1.8284793
Prkag3_Hmgcr,-1.8284793
Me3_Mdh2,-1.8284793
Wnt8b_Sfrp5,-1.8284793
Fut1_B4galt2,-1.8284793
Mtm1_Impa2,-1.8284793
Ift74_Cluap1,-1.8284793
Grb2_Cd28,-1.8284793
Dgat2_Acsl5,-1.8284793
Wt1_Gata4,-1.8284793
Pafah1b1_Clip2,-1.8284793
Rbbp7_Cops5,-1.8284793
Rbbp7_Hdac1,-1.8284793
Rxra_Ppard,-1.8394283
Tagln2_Sod1,-1.8394283
Ptges3_Hsp90ab1,-1.8394283
Aldh9a1_Adh7,-1.8394283
Rtel1_Ankrd28,-1.8394283
Tp53_Pten,-1.8394283
Rnpc3_Eftud2,-1.8394283
Ppargc1a_Mapk12,-1.8394283
Neu3_Arsa,-1.8394283
Kif23_Aspm,-1.8394283
Mmp2_Efnb1,-1.8394283
Ptges3_Fkbp4,-1.8394283
Itgb4_Itga9,-1.8394283
Szt2_Rraga,-1.8394283
Cspg5_Agrn,-1.8394283
Vti1a_Stxbp5,-1.8394283
Sdc3_Hs3st2,-1.8394283
Vps45_Stx6,-1.8394283
Vps4a_Chmp5,-1.8394283
Vtn_Src,-1.8394283
Alox5_Alox12e,-1.8394283
Il2_Il10,-1.8394283
Tek_Nras,-1.8394283
Cacnb4_Cacna1b,-1.8394283
Wrn_Gen1,-1.8394283
Hmgcs1_Acaa2,-1.8394283
Ran_Nup50,-1.8394283
Pkp3_Jup,-1.8394283
Mdm4_Dyrk2,-1.8394283
Rpl27_Rpl18a,-1.8394283
Mrpl47_Malsu1,-1.8394283
Unc45a_Myh10,-1.8394283
Plcb3_Gnb3,-1.8394283
Mccc2_Hadha,-1.8394283
Snrpf_Rae1,-1.8394283
Tubb4b_Chmp7,-1.8394283
Enpp3_Ampd3,-1.8394283
Pick1_Grip1,-1.8394283
Vps39_Vps11,-1.8394283
Psmc5_Gli1,-1.8394283
Ndufa8_Ndufa4,-1.8394283
Skp1_Psma6,-1.8394283
Gria1_Csnk1d,-1.8394283
Slc27a5_Elovl1,-1.8394283
Epha2_Cbl,-1.8394283
Ncbp1_Mettl3,-1.8394283
Psmc1_Psmb10,-1.8394283
Yy1_Myc,-1.8394283
Ptgds_Hpgds,-1.8394283
Xrcc2_Rfc4,-1.8394283
Rpl28_Kxd1,-1.8394283
Mapk6_Cdc42ep2,-1.8394283
Phf21a_Kdm1a,-1.8394283
Rps5_Nob1,-1.8394283
Uqcrc1_Ndufb7,-1.8394283
Plpp4_Lpin3,-1.8394283
Lmo2_Cdk7,-1.8394283
Ift81_Hspb11,-1.8394283
Lpl_Apoc3,-1.8394283
Traf6_Ecsit,-1.8394283
Vamp1_Snap29,-1.8394283
Rac2_Dnmbp,-1.8394283
Plpp1_Asah1,-1.8394283
Gorasp2_Blzf1,-1.8394283
Rgs18_Rgs14,-1.8394283
Bbs7_Bbs4,-1.8394283
Bbs9_Arl6,-1.8394283
Hs3st6_Gpc6,-1.8394283
Ripk2_Map2k6,-1.8394283
Nsun6_Mettl1,-1.8394283
Wtap_Mettl3,-1.8394283
Tlr4_Dazap1,-1.8394283
Psmb5_Cul1,-1.8394283
Smarca4_Dpf2,-1.8394283
Rac3_Kalrn,-1.8394283
Ppp3ca_Ppp2r2d,-1.8394283
Map2k1_Ksr1,-1.8394283
Mapk12_Elk4,-1.8394283
Snrpa1_Lsm7,-1.8394283
Ehhadh_Acad10,-1.8394283
Apoc2_Apob,-1.8394283
Polr2k_Nelfb,-1.8394283
Inpp5b_Inpp4b,-1.8394283
Utp14a_Ddx27,-1.8394283
Ift57_Ift46,-1.8394283
Prdm16_Cidea,-1.8394283
Psma6_Hecw1,-1.8394283
Rpl18_Nol9,-1.8394283
E2f2_Cdk2,-1.8394283
Uso1_Gosr1,-1.8394283
Psma4_Orc1,-1.8394283
Rptor_Prkag3,-1.8394283
Cbs_Bhmt2,-1.8394283
Sf3b2_Lsm7,-1.8394283
Pole_Orc2,-1.8394283
Sgk2_Scnn1g,-1.8394283
Sgo1_Cbx1,-1.8394283
Sgo1_Kif2c,-1.8394283
Cdc42_Cd80,-1.8394283
Shc1_Dok1,-1.8394283
Nphs1_Kirrel3,-1.8394283
Spag5_Espl1,-1.8394283
Rpl30_Mrps7,-1.8394283
Ubfd1_Psma3,-1.8394283
Ube2t_Fancl,-1.8394283
Ube2r2_Cul1,-1.8394283
Ezh2_Cbx8,-1.8394283
Pik3r2_Ntrk1,-1.8394283
Mrpl16_Mrpl12,-1.8394283
Srsf11_Pnisr,-1.8503773
Ube2i_Tfap2c,-1.8503773
Ezh2_Eed,-1.8503773
U2af2_Srsf6,-1.8503773
Spc25_Mad2l1,-1.8503773
Pomgnt1_B4galt2,-1.8503773
Sf3b2_Rbm22,-1.8503773
Pold3_Palb2,-1.8503773
Wee1_Fbxw11,-1.8503773
Sgo1_Ppp2cb,-1.8503773
Psmd5_Psmb5,-1.8503773
Cct3_Ahsa1,-1.8503773
Wnt4_Sfrp1,-1.8503773
Tnfsf9_Tnfrsf9,-1.8503773
Ccl21_Ccl19,-1.8503773
Rraga_Akt1,-1.8503773
Snrnp200_Bud31,-1.8503773
Plg_Fetub,-1.8503773
Glyctk_Acad10,-1.8503773
Rrm1_Dctpp1,-1.8503773
Trmt6_Nat10,-1.8503773
Recql4_Msh6,-1.8503773
Hsph1_Bag3,-1.8503773
Orc4_Atr,-1.8503773
Otud4_Alg1,-1.8503773
Hspa2_Hsp90ab1,-1.8503773
Sec13_Atp6v1c1,-1.8503773
Hspa4l_Aaas,-1.8503773
Nup50_Hspa4,-1.8503773
Rgs4_Gnaq,-1.8503773
Il6st_Il11ra1,-1.8503773
Polr2j_Polr1a,-1.8503773
Pes1_Nle1,-1.8503773
Rad17_Brca2,-1.8503773
Trem2_Syk,-1.8503773
Gnb4_Gnat1,-1.8503773
Racgap1_Cdca8,-1.8503773
Diaph1_Cdc42,-1.8503773
Smarca4_Hdac2,-1.8503773
Actn2_Acta1,-1.8503773
Timeless_Gins1,-1.8503773
Dhrs4_Dgat1,-1.8503773
Lum_B4galt3,-1.8503773
Asmt_Aox4,-1.8503773
Xab2_Polr2a,-1.8503773
Xab2_Snrpf,-1.8503773
Hs6st1_Gpc6,-1.8503773
Psme1_Hecw1,-1.8503773
Serbp1_Rps5,-1.8503773
Bard1_Aurkb,-1.8503773
Ptk2b_Cbl,-1.8503773
Depdc1_Arhgap11a,-1.8503773
Lsm4_Dcp1b,-1.8503773
Psmb8_Mapk6,-1.8503773
Lpl_Apoa5,-1.8503773
Psmb9_Oaz3,-1.8503773
Vav1_Egfr,-1.8503773
Psmc1_Kxd1,-1.8503773
Mrps14_Mrpl46,-1.8503773
Eif4a3_Cnot4,-1.8503773
Mat1a_Dnmt3b,-1.8503773
Snrpd2_Sf3b3,-1.8503773
Uqcrc2_Ndufa11,-1.8503773
Plcd3_Pip5k1b,-1.8503773
Strn4_Slmap,-1.8503773
Vcan_Dcn,-1.8503773
Vcl_Sorbs1,-1.8503773
Grik5_Cacng5,-1.8503773
Ncstn_Erbb4,-1.8503773
Ndufa11_Cox7a2l2,-1.8503773
Igf1_Dcn,-1.8503773
Zmat5_Eftud2,-1.8503773
Rab28_Kcnj13,-1.8503773
Star_Cyp17a1,-1.8503773
Gadd45g_Gadd45a,-1.8503773
Mrpl51_Mrpl44,-1.8503773
Pick1_Ap2m1,-1.8503773
Mcm2_Gins1,-1.8503773
Mcm2_Chtf18,-1.8503773
Prkaca_Cnbd2,-1.8503773
Gba_Acer2,-1.8503773
Prpf3_Lsm2,-1.8503773
Eps15l1_Egfr,-1.8503773
Mrpl45_Mrpl20,-1.8503773
Stag3_Smc6,-1.8503773
Pkp3_Evpl,-1.8503773
Prkacb_Akap1,-1.8503773
Ppp2ca_Egfr,-1.8503773
Vta1_Chmp5,-1.8503773
Vti1a_Vamp7,-1.8503773
Cpb1_Cela3b,-1.8503773
Rab10_Canx,-1.8503773
Wdr18_Nle1,-1.8503773
Hnf4a_Hnf1a,-1.8503773
Hpgds_Cyp1a2,-1.8503773
Sart3_Prpf3,-1.8503773
Il2_Cd8a,-1.8503773
Htt_Ap2a2,-1.8503773
Tp53_Bard1,-1.8503773
Rnmt_Ncbp1,-1.8503773
Psmd12_Psmc4,-1.8503773
Sin3b_Phf12,-1.8503773
Chrna5_Chrna2,-1.8503773
Nfkb2_Dhx9,-1.8503773
Ruvbl1_Rad23b,-1.8503773
Cenpt_Cenpi,-1.8503773
Pparg_Kdm3b,-1.8503773
Pwp2_Bms1,-1.8503773
Tollip_Il1b,-1.8503773
Men1_Kmt2a,-1.8503773
Mkks_Bbs1,-1.8503773
Plcb3_Plcb1,-1.8613262
Mapkapk2_Mapk12,-1.8613262
Plce1_Pip5kl1,-1.8613262
Mcur1_Mcu,-1.8613262
Prkaca_Nfkb1,-1.8613262
Napa_Gosr1,-1.8613262
Igf1_Grb2,-1.8613262
Cdh1_Adam15,-1.8613262
Aox1_Acad10,-1.8613262
Rps5_Ddx52,-1.8613262
Strip1_Ppp2ca,-1.8613262
Pdgfa_Nras,-1.8613262
Vav3_Cdc42,-1.8613262
Dcaf6_Cops5,-1.8613262
Polr3d_Polr1c,-1.8613262
Vamp7_Bnip1,-1.8613262
Ntrk2_Kidins220,-1.8613262
Mdh2_Got1l1,-1.8613262
Rab43_Arl1,-1.8613262
Fkbp1a_Acvr1,-1.8613262
Myc_Hdac3,-1.8613262
Psmc2_Nfkbia,-1.8613262
Ldhc_Bcat1,-1.8613262
Ncoa2_Esr2,-1.8613262
Prkcb_Lmnb1,-1.8613262
Mapk14_Gnb1,-1.8613262
Sdc3_Dcn,-1.8613262
Pwp2_Ddx47,-1.8613262
Kat7_Brd1,-1.8613262
Psmd3_Hecw1,-1.8613262
Rgs3_Efnb1,-1.8613262
Ube2d1_Arel1,-1.8613262
Fbxw7_Btrc,-1.8613262
Gosr2_Cog4,-1.8613262
Eps15l1_Cltc,-1.8613262
Uckl1_Entpd1,-1.8613262
Pcna_Ccng1,-1.8613262
Pgm2_Dera,-1.8613262
Pias1_Nr5a1,-1.8613262
Umps_Nt5c,-1.8613262
Cers6_Acer2,-1.8613262
Pwp2_Fbl,-1.8613262
Nip7_Mrto4,-1.8613262
Nup160_Ago2,-1.8613262
Nup160_Hspa12a,-1.8613262
Muc1_B4galt6,-1.8613262
Mcm6_Ccna1,-1.8613262
Mcm5_Mcm10,-1.8613262
Mcm7_Gins1,-1.8613262
Grin1_Cacng4,-1.8613262
Cyp26a1_Aldh1a1,-1.8613262
Grin2b_Grik5,-1.8613262
Ago2_Aaas,-1.8613262
Ccl27_Ccl11,-1.8613262
Stx1a_Gosr2,-1.8613262
Sf3b3_Cwc22,-1.8613262
Shh_Psmd8,-1.8613262
Xrn1_Lsm4,-1.8613262
Dhrs3_Bco1,-1.8613262
Plk4_Mad2l1,-1.8613262
Traf6_Mapk9,-1.8613262
Ifng_Camk2a,-1.8613262
Fyn_Akt1,-1.8613262
Sos1_Fgfr3,-1.8613262
Tln1_Anxa5,-1.8613262
Pds5b_Hdac8,-1.8613262
Pigo_Pigk,-1.8613262
Grk5_Grk2,-1.8613262
Snrpf_Puf60,-1.8613262
Stx1a_Htt,-1.8613262
Mrps30_Mrps2,-1.8613262
Ube2d1_Commd9,-1.8613262
Nfya_Bcl2l11,-1.8613262
Mff_Fis1,-1.8613262
Rpl3l_Rpl23,-1.8613262
Csnk1d_Cry1,-1.8613262
Vrk1_Lemd3,-1.8613262
Rab27b_Madd,-1.8613262
Crygs_Cryab,-1.8613262
Vti1a_Vps11,-1.8613262
Ybx3_Cdk4,-1.8613262
Dlgap5_Birc5,-1.8613262
Ino80c_Cul4b,-1.8613262
Ift88_Ift57,-1.8613262
Pmpcb_Ndufa8,-1.8613262
Coq9_Coq8a,-1.8613262
Nr0b2_Cyp8b1,-1.8613262
Pnpla6_Lcat,-1.8613262
Polr2j_Nelfb,-1.8613262
Prdm10_Osgepl1,-1.8613262
Glyr1_Aldh6a1,-1.8613262
Coq9_Coq6,-1.8613262
Utp15_Utp11,-1.8613262
Psmb10_Nfkb2,-1.8613262
Maea_Armc8,-1.8613262
Sesn3_Rptor,-1.8613262
Cops5_Commd8,-1.8613262
Aprt_Adsl,-1.8613262
Psmb10_Gmnn,-1.8613262
